FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
302,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30555.45038
303,49,1616.925736,1177318.118,5368,0.716538184,560061.0292,11229.3643,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30555.45038
304,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26425.87261
305,48,1321.004008,961710.0896,4233,0.821256367,452501.1316,9058.91921,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26425.87261
306,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27633.09252
307,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27633.09252
308,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28813.94098
309,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28813.94098
310,47,2256.925452,1642994.637,9482,0.47920689,894138.5688,17869.12659,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29690.86778
311,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29690.86778
312,27,1082.971687,789147.0621,5258,0.598912424,543545.9709,10895.65837,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,15262.59679
313,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,15262.59679
314,27,1082.971687,789147.0621,5258,0.598912424,543545.9709,10895.65837,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,41522.43773
315,26,227.3945669,165709.5092,2439,0.591652695,264354.2914,5273.759828,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,41522.43773
316,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1942.929043,1942.929043,1942.929043,1942.929043,0,0,17052.05245
317,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,1,2,2,0,0,1942.929043,1942.929043,1942.929043,1942.929043,0,0,17052.05245
318,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10644.24821
319,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10644.24821
320,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28980.9158
321,36,398.9010593,290613.7486,2677,0.713862616,291922.5771,5831.591781,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28980.9158
322,28,2163.767761,1576533.235,7559,0.588833015,767234.9098,15417.74206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,25065.3367
323,26,227.3945669,165709.5092,2439,0.591652695,264354.2914,5273.759828,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,25065.3367
324,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,1799.032715
325,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,1799.032715
326,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052528106
327,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052528106
328,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6743.840773
329,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6743.840773
330,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117.665513
331,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117.665513
332,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,7,7,1,0,0,1969.522531,281.3603615,1969.522531,281.3603615,0,0,12108.5998
333,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,411,1993,3590,2,0.195854822,955,7,7,1,0,0,1969.522531,281.3603615,1969.522531,281.3603615,0,0,12108.5998
334,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26687.40832
335,36,398.9010593,290613.7486,2677,0.713862616,291922.5771,5831.591781,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,26687.40832
336,34,663.5243834,483403.7271,3988,0.618023202,411477.6427,8244.407226,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,6077.008264
337,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,6077.008264
338,41,1708.669791,1244426.576,7090,0.557754824,692800.9698,13958.10507,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33597.6834
339,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33597.6834
340,41,1708.669791,1244426.576,7090,0.557754824,692800.9698,13958.10507,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30736.10301
341,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30736.10301
342,41,1708.669791,1244426.576,7090,0.557754824,692800.9698,13958.10507,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26622.04575
343,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26622.04575
344,41,1708.669791,1244426.576,7090,0.557754824,692800.9698,13958.10507,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27715.11238
345,43,1560.223574,1136174.046,6626,0.570263969,680396.5907,13627.30363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27715.11238
346,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51608.07331
347,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51608.07331
348,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22702.33749
349,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22702.33749
350,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651.0241
351,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651.0241
352,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3235.946321
353,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3235.946321
354,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1542.71685
355,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1542.71685
356,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1827.862532
357,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1827.862532
358,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16195.65009
359,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16195.65009
360,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1230.768746
361,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,1230.768746
362,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,645,2002,14133,3,0.727673958,1226,1,1,1,0,0,916.676939,916.676939,916.676939,916.676939,0,0,11439.16361
363,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,1,1,1,0,0,916.676939,916.676939,916.676939,916.676939,0,0,11439.16361
364,42,2103.50238,1531884.065,8523,0.514784418,867504.8667,17350.60867,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,30631.2133
365,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,30631.2133
366,49,1616.925736,1177318.118,5368,0.716538184,560061.0292,11229.3643,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22318.31951
367,48,1321.004008,961710.0896,4233,0.821256367,452501.1316,9058.91921,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22318.31951
368,49,1616.925736,1177318.118,5368,0.716538184,560061.0292,11229.3643,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31475.54918
369,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31475.54918
370,49,1616.925736,1177318.118,5368,0.716538184,560061.0292,11229.3643,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17514.91317
371,43,1560.223574,1136174.046,6626,0.570263969,680396.5907,13627.30363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17514.91317
372,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29719.26427
373,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29719.26427
374,44,2119.730612,1543494.604,6494,0.678180355,667867.6069,13271.19666,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27592.94175
375,43,1560.223574,1136174.046,6626,0.570263969,680396.5907,13627.30363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27592.94175
376,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28293.0808
377,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28293.0808
378,45,2852.728358,2077143.487,8556,0.597127957,846390.3737,16935.3721,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.025032
379,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131.025032
380,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12172.58575
381,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12172.58575
382,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,13768.55533
383,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,13768.55533
384,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11719.78465
385,43,1560.223574,1136174.046,6626,0.570263969,680396.5907,13627.30363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11719.78465
386,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57285.32431
387,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57285.32431
388,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16031.23508
389,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,16031.23508
390,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,234,1998,3015,2,0.396156874,1066,18,36,2,18,1,1376.918898,76.49549434,2753.837796,152.9909887,18,1,13950.85096
391,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,234,1998,3015,2,0.396156874,1066,18,36,2,18,1,1376.918898,76.49549434,2753.837796,152.9909887,18,1,13950.85096
392,40,1329.7427,968518.8169,5475,0.63719864,555777.7268,11196.05489,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15082.11003
393,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15082.11003
394,37,1203.12688,876426.8626,5224,0.635271839,539736.4217,10636.34809,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,29244.51589
395,36,398.9010593,290613.7486,2677,0.713862616,291922.5771,5831.591781,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,29244.51589
396,38,169.1482948,123218.3633,4733,0.262909419,492160.3754,9864.055889,224,1970,2148,5,-0.469161445,526,4,7,1.75,4,1,674.9450477,168.7362619,1161.263558,290.3158895,4,1,3895.040553
397,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,224,1970,2148,5,-0.469161445,526,4,7,1.75,4,1,674.9450477,168.7362619,1161.263558,290.3158895,4,1,3895.040553
398,38,169.1482948,123218.3633,4733,0.262909419,492160.3754,9864.055889,226,1970,1409,7,-0.548627515,497,10,17,1.7,10,1,1621.68498,162.168498,2642.773108,264.2773108,10,1,10692.34481
399,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,226,1970,1409,7,-0.548627515,497,10,17,1.7,10,1,1621.68498,162.168498,2642.773108,264.2773108,10,1,10692.34481
400,38,169.1482948,123218.3633,4733,0.262909419,492160.3754,9864.055889,234,1998,3015,2,0.396156874,1066,1,2,2,0,0,1189.736503,1189.736503,1189.736503,1189.736503,0,0,5485.855682
401,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,234,1998,3015,2,0.396156874,1066,1,2,2,0,0,1189.736503,1189.736503,1189.736503,1189.736503,0,0,5485.855682
402,38,169.1482948,123218.3633,4733,0.262909419,492160.3754,9864.055889,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,4063.177692
403,39,289.473357,210870.1471,2800,0.581372455,309494.0346,6190.689077,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,4063.177692
404,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,411,1993,3590,2,0.195854822,955,1,1,1,0,0,1959.904351,1959.904351,1959.904351,1959.904351,0,0,6119.731999
405,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,411,1993,3590,2,0.195854822,955,1,1,1,0,0,1959.904351,1959.904351,1959.904351,1959.904351,0,0,6119.731999
406,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,613,1953,4846,2,0.516157712,1132,11,13,1.181818182,10,0.909090909,1615.036264,146.8214786,1996.152284,181.4683894,10,0.909090909,13283.63303
407,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,613,1953,4846,2,0.516157712,1132,11,13,1.181818182,10,0.909090909,1615.036264,146.8214786,1996.152284,181.4683894,10,0.909090909,13283.63303
408,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,2425.48432
409,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,2425.48432
410,16,1040.018658,758176.4436,8570,0.360171424,851577.0491,17030.4885,621,1968,547,0,0,0,4,4,1,0,0,1976.582041,494.1455103,1976.582041,494.1455103,0,0,15555.35671
411,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,4,4,1,0,0,1976.582041,494.1455103,1976.582041,494.1455103,0,0,15555.35671
412,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16319.1907
413,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16319.1907
414,10,1236.853464,901318.5701,4897,0.687248796,513742.0331,10265.96536,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52122.35112
415,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52122.35112
416,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,1264.224172
417,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,1264.224172
418,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,8,42,5.25,110,13.75,2800.129937,350.0162422,14750.88435,1843.860544,8,1,13246.25345
419,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,8,42,5.25,110,13.75,2800.129937,350.0162422,14750.88435,1843.860544,8,1,13246.25345
420,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,75.52413176
421,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,75.52413176
422,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,642,1998,4819,1,0.405114712,1072,11,30,2.727272727,61,5.545454545,2379.49092,216.3173563,6533.411175,593.9464705,11,1,13572.25633
423,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,642,1998,4819,1,0.405114712,1072,11,30,2.727272727,61,5.545454545,2379.49092,216.3173563,6533.411175,593.9464705,11,1,13572.25633
424,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,10500.02131
425,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,10500.02131
426,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,645,2002,14133,3,0.727673958,1226,2,11,5.5,20,10,1125.126409,562.5632046,6001.238082,3000.619041,2,1,10953.91734
427,5,324.6979532,236435.898,3934,0.438154508,419552.1524,8346.466608,645,2002,14133,3,0.727673958,1226,2,11,5.5,20,10,1125.126409,562.5632046,6001.238082,3000.619041,2,1,10953.91734
428,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6621.413059
429,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6621.413059
430,4,175.1808226,127576.7305,2689,0.470868745,286679.0463,5754.581701,122,1957,1146,9,-0.437713933,540,2,3,1.5,0,0,518.2930977,259.1465489,518.2930977,259.1465489,0,0,10209.53382
431,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,2,3,1.5,0,0,518.2930977,259.1465489,518.2930977,259.1465489,0,0,10209.53382
432,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,2097.89321
433,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,2097.89321
434,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,2153.174006
435,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,2153.174006
436,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24.08728575
437,35,83.58181361,60872.39166,1676,0.521844488,194256.6824,3903.146523,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24.08728575
438,56,31.63261778,23052.09389,740,0.72732481,98883.28736,2020.270828,423,1970,4527,6,0.529762901,1136,1,20,20,112,112,1648.774942,1648.774942,32975.49884,32975.49884,1,1,3022.509119
439,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,423,1970,4527,6,0.529762901,1136,1,20,20,112,112,1648.774942,1648.774942,32975.49884,32975.49884,1,1,3022.509119
440,56,31.63261778,23052.09389,740,0.72732481,98883.28736,2020.270828,611,1900,4260,6,0.544473607,1145,10,148,14.8,610,61,6738.028396,673.8028396,123614.1065,12361.41065,9,0.9,21018.36111
441,57,24.38306547,17768.52993,688,0.686818908,99844.30065,1999.335127,611,1900,4260,6,0.544473607,1145,10,148,14.8,610,61,6738.028396,673.8028396,123614.1065,12361.41065,9,0.9,21018.36111
442,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.506932
443,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.506932
444,51,6121.127387,4454563.629,14033,0.533159301,1328908.597,26555.35104,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4281.506932
445,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.259046
446,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.259046
447,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.259046
448,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3115.582795
449,50,1196.310144,870720.0839,4193,0.788895267,448985.1986,8987.180965,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3115.582795
450,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3115.582795
451,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.022137
452,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.022137
453,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3857.022137
454,2,10168.37263,7402067.223,12078,0.798521142,1235717.469,24735.85,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5055.079383
455,46,2629.508716,1914274.352,7915,0.619663767,791575.9454,15970.45514,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5055.079383
456,3,445.6542324,324498.3646,4276,0.472251658,450149.0897,9019.254247,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,5055.079383
457,12,5928.983651,4321894.765,11538,0.638721436,1155590.911,23023.0757,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725.3524
458,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725.3524
459,10,1236.853464,901318.5701,4897,0.687248796,513742.0331,10265.96536,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10725.3524
460,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.670422
461,14,1877.429882,1368811.433,11196,0.37043657,1116055.505,22439.84071,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.670422
462,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7682.670422
463,11,2585.889811,1884734.725,7704,0.631704214,799118.1212,15984.09438,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229.833801
464,10,1236.853464,901318.5701,4897,0.687248796,513742.0331,10265.96536,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229.833801
465,9,1821.659871,1327504.223,9371,0.435849899,967595.7437,19354.2248,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9229.833801
