FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
298,26,227.3945669,165709.5092,2439,0.591652695,127499.0461,5102.399859,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6840.432152
299,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,343.4497
300,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,343.4497
301,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615289333
302,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.615289333
303,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,680.5900132
304,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,680.5900132
305,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.4513408
306,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.4513408
307,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3119.299923
308,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3119.299923
309,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6722.815304
310,36,398.9010593,290613.7486,2677,0.713862616,139886.5549,5600.40966,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,6722.815304
311,41,1708.669791,1244426.576,7090,0.557754824,348834.3025,13988.59323,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594.896354
312,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7594.896354
313,41,1708.669791,1244426.576,7090,0.557754824,348834.3025,13988.59323,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6795.772439
314,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6795.772439
315,41,1708.669791,1244426.576,7090,0.557754824,348834.3025,13988.59323,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.26544
316,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.26544
317,41,1708.669791,1244426.576,7090,0.557754824,348834.3025,13988.59323,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6630.034032
318,43,1560.223574,1136174.046,6626,0.570263969,335273.3918,13431.92861,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6630.034032
319,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6141.666249
320,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6141.666249
321,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640.629883
322,45,2852.728358,2077143.487,8556,0.597127957,429527.118,17109.76914,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7640.629883
323,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618.20418
324,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3618.20418
325,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,646.0077272
326,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,646.0077272
327,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010.92627
328,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7010.92627
329,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,2608.429818
330,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,2608.429818
331,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,4828.308637
332,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,4828.308637
333,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,24589.06925
334,35,83.58181361,60872.39166,1676,0.521844488,90300.89015,3613.625981,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,24589.06925
335,49,1616.925736,1177318.118,5368,0.716538184,273868.5951,10961.69717,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104.095022
336,48,1321.004008,961710.0896,4233,0.821256367,218778.2455,8757.683119,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3104.095022
337,49,1616.925736,1177318.118,5368,0.716538184,273868.5951,10961.69717,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.530086
338,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589.530086
339,49,1616.925736,1177318.118,5368,0.716538184,273868.5951,10961.69717,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.442177
340,43,1560.223574,1136174.046,6626,0.570263969,335273.3918,13431.92861,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4639.442177
341,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.587121
342,45,2852.728358,2077143.487,8556,0.597127957,429527.118,17109.76914,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7921.587121
343,44,2119.730612,1543494.604,6494,0.678180355,329572.1511,13189.09757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822.396723
344,43,1560.223574,1136174.046,6626,0.570263969,335273.3918,13431.92861,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822.396723
345,45,2852.728358,2077143.487,8556,0.597127957,429527.118,17109.76914,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888.622817
346,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6888.622817
347,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500.676
348,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12500.676
349,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,12260.30086
350,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,12260.30086
351,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.271243
352,43,1560.223574,1136174.046,6626,0.570263969,335273.3918,13431.92861,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3474.271243
353,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53646.50873
354,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53646.50873
355,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11853.40921
356,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,11853.40921
357,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,234,1998,3015,2,0.396156874,1066,2,4,2,2,1,142.353594,71.176797,284.707188,142.353594,2,1,3845.325046
358,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,234,1998,3015,2,0.396156874,1066,2,4,2,2,1,142.353594,71.176797,284.707188,142.353594,2,1,3845.325046
359,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7794.472094
360,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7794.472094
361,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7085.944095
362,36,398.9010593,290613.7486,2677,0.713862616,139886.5549,5600.40966,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,7085.944095
363,38,169.1482948,123218.3633,4733,0.262909419,241005.5845,9647.725283,224,1970,2148,5,-0.469161445,526,0,0,0,0,0,0,0,0,0,0,0,153.525828
364,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,224,1970,2148,5,-0.469161445,526,0,0,0,0,0,0,0,0,0,0,0,153.525828
365,38,169.1482948,123218.3633,4733,0.262909419,241005.5845,9647.725283,226,1970,1409,7,-0.548627515,497,3,5,1.666666667,3,1,643.135985,214.3786617,981.0024351,327.0008117,3,1,2865.311126
366,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,226,1970,1409,7,-0.548627515,497,3,5,1.666666667,3,1,643.135985,214.3786617,981.0024351,327.0008117,3,1,2865.311126
367,38,169.1482948,123218.3633,4733,0.262909419,241005.5845,9647.725283,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,1471.69757
368,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,1471.69757
369,38,169.1482948,123218.3633,4733,0.262909419,241005.5845,9647.725283,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,1271.668724
370,39,289.473357,210870.1471,2800,0.581372455,147346.8989,5895.376582,313,1998,3147,4,0.214925111,971,0,0,0,0,0,0,0,0,0,0,0,1271.668724
371,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,594.7726411
372,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,594.7726411
373,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,3240.142504
374,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,3240.142504
375,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,1559.452212
376,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,1559.452212
377,16,1040.018658,758176.4436,8570,0.360171424,427449.3075,17071.24972,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032.04452
378,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11032.04452
379,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831.270237
380,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4831.270237
381,10,1236.853464,901318.5701,4897,0.687248796,250710.7026,10044.38922,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41391.39029
382,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41391.39029
383,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,5.835400386
384,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,5.835400386
385,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,539.9279657
386,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,122,1957,1146,9,-0.437713933,540,0,0,0,0,0,0,0,0,0,0,0,539.9279657
387,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,790.6775714
388,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,641,1998,3007,3,0.237566865,985,0,0,0,0,0,0,0,0,0,0,0,790.6775714
389,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,7990.685462
390,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,7990.685462
391,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,2127.864812
392,5,324.6979532,236435.898,3934,0.438154508,203333.2082,8135.126815,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,2127.864812
393,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,4105.834253
394,5,324.6979532,236435.898,3934,0.438154508,203333.2082,8135.126815,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,4105.834253
395,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,645,2002,14133,3,0.727673958,1226,1,5,5,9,9,749.520373,749.520373,3747.601865,3747.601865,1,1,3704.330747
396,5,324.6979532,236435.898,3934,0.438154508,203333.2082,8135.126815,645,2002,14133,3,0.727673958,1226,1,5,5,9,9,749.520373,749.520373,3747.601865,3747.601865,1,1,3704.330747
397,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6445.543936
398,35,83.58181361,60872.39166,1676,0.521844488,90300.89015,3613.625981,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,6445.543936
399,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,122,1957,1146,9,-0.437713933,540,1,1,1,0,0,5.553748,5.553748,5.553748,5.553748,0,0,3850.213761
400,35,83.58181361,60872.39166,1676,0.521844488,90300.89015,3613.625981,122,1957,1146,9,-0.437713933,540,1,1,1,0,0,5.553748,5.553748,5.553748,5.553748,0,0,3850.213761
401,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.329253
402,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.329253
403,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2140.329253
404,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1292.366609
405,50,1196.310144,870720.0839,4193,0.788895267,216905.1772,8682.333123,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1292.366609
406,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1292.366609
407,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.7125
408,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.7125
409,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.7125
410,2,10168.37263,7402067.223,12078,0.798521142,610440.0518,24433.8933,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1516.632983
411,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1516.632983
412,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1516.632983
413,12,5928.983651,4321894.765,11538,0.638721436,579557.3719,23124.11672,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.176976
414,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.176976
415,10,1236.853464,901318.5701,4897,0.687248796,250710.7026,10044.38922,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3706.176976
416,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.618918
417,14,1877.429882,1368811.433,11196,0.37043657,558011.9975,22284.90698,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.618918
418,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3359.618918
419,11,2585.889811,1884734.725,7704,0.631704214,392348.1196,15695.10241,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.178021
420,10,1236.853464,901318.5701,4897,0.687248796,250710.7026,10044.38922,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.178021
421,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785.178021
422,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.53987314
423,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.53987314
424,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.53987314
425,7,262.5163155,191247.5025,1946,0.796636099,104592.0816,4186.498272,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,35.14086492
426,6,2619.679317,1908119.389,8851,0.553242281,445066.8425,17772.15501,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,35.14086492
427,9,1821.659871,1327504.223,9371,0.435849899,476143.8742,19047.96628,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,35.14086492
428,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,361.411636
429,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,361.411636
430,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,361.411636
431,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3783.134605
432,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3783.134605
433,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3783.134605
434,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1750.451659
435,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1750.451659
436,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1750.451659
437,18,19319.88932,14089433.46,20744,0.641444659,1039486.499,41599.54283,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2045.972611
438,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2045.972611
439,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2045.972611
440,17,720.0946571,525038.0554,3757,0.683689844,193953.6112,7779.388127,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,671.0621926
441,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,671.0621926
442,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,671.0621926
443,20,981.655774,715648.028,3888,0.771309029,200653.1429,8047.697174,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,303.6121819
444,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,303.6121819
445,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,303.6121819
446,21,918.2403584,669399.0947,12370,0.234464876,622692.624,24915.93107,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13.71680801
447,22,1594.65504,1162537.336,5920,0.645634427,301165.6392,12073.95011,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13.71680801
448,23,2074.080347,1511767.323,8654,0.503651948,421392.9537,17120.99056,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,13.71680801
449,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,207.0492544
450,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,207.0492544
451,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,207.0492544
452,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.106189
453,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.106189
454,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.106189
455,34,663.5243834,483403.7271,3988,0.618023202,203011.0878,8095.161206,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2389.804167
456,40,1329.7427,968518.8169,5475,0.63719864,275174.7713,10982.41908,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2389.804167
457,37,1203.12688,876426.8626,5224,0.635271839,264505.6289,10639.20572,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2389.804167
458,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.210062
459,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.210062
460,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.210062
461,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1470.977441
462,46,2629.508716,1914274.352,7915,0.619663767,395160.409,15733.06761,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1470.977441
463,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,1470.977441
464,42,2103.50238,1531884.065,8523,0.514784418,429708.9668,17219.99019,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,40.64640945
465,4,175.1808226,127576.7305,2689,0.470868745,138705.667,5550.158166,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,40.64640945
466,3,445.6542324,324498.3646,4276,0.472251658,219128.5416,8775.11,111,1957,2339,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,40.64640945
