FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
309,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,113,1957,1831,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,4282.381408
310,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,113,1957,1831,9,-0.934080774,315,0,0,0,0,0,0,0,0,0,0,0,4282.381408
311,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,121,1957,3563,9,-0.949645165,308,39,99,2.538461538,239,6.128205128,22205.53973,569.3728137,35366.31508,906.8285918,17,0.435897436,95097.51184
312,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,121,1957,3563,9,-0.949645165,308,39,99,2.538461538,239,6.128205128,22205.53973,569.3728137,35366.31508,906.8285918,17,0.435897436,95097.51184
313,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,131,1957,3078,8,-0.424255093,551,35,87,2.485714286,412,11.77142857,12514.6867,357.5624771,33369.97295,953.4277984,29,0.828571429,32340.02117
314,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,131,1957,3078,8,-0.424255093,551,35,87,2.485714286,412,11.77142857,12514.6867,357.5624771,33369.97295,953.4277984,29,0.828571429,32340.02117
315,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,132,1957,2808,9,-0.592712392,469,114,333,2.921052632,1112,9.754385965,23434.96853,205.5698993,68760.55712,603.1627817,93,0.815789474,125752.8464
316,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,132,1957,2808,9,-0.592712392,469,114,333,2.921052632,1112,9.754385965,23434.96853,205.5698993,68760.55712,603.1627817,93,0.815789474,125752.8464
317,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,133,1957,1174,9,-0.592712392,469,12,27,2.25,78,6.5,1828.349533,152.3624611,4986.699603,415.5583003,9,0.75,11924.96686
318,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,133,1957,1174,9,-0.592712392,469,12,27,2.25,78,6.5,1828.349533,152.3624611,4986.699603,415.5583003,9,0.75,11924.96686
319,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,211,1970,3582,7,0.189206973,951,77,165,2.142857143,177,2.298701299,14263.94466,185.2460346,36094.14882,468.7551795,72,0.935064935,73992.4617
320,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,211,1970,3582,7,0.189206973,951,77,165,2.142857143,177,2.298701299,14263.94466,185.2460346,36094.14882,468.7551795,72,0.935064935,73992.4617
321,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,212,1970,4524,8,-0.489778723,521,36,149,4.138888889,384,10.66666667,15169.86705,421.385196,41737.14067,1159.365019,26,0.722222222,88151.42084
322,33,136.8061418,99646.28395,2588,0.432385592,1847992.755,7721.738757,212,1970,4524,8,-0.489778723,521,36,149,4.138888889,384,10.66666667,15169.86705,421.385196,41737.14067,1159.365019,26,0.722222222,88151.42084
323,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,131,1957,3078,8,-0.424255093,551,38,70,1.842105263,249,6.552631579,8987.006002,236.500158,33244.72877,874.8612835,37,0.973684211,21364.20335
324,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,131,1957,3078,8,-0.424255093,551,38,70,1.842105263,249,6.552631579,8987.006002,236.500158,33244.72877,874.8612835,37,0.973684211,21364.20335
325,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,132,1957,2808,9,-0.592712392,469,44,116,2.636363636,276,6.272727273,7236.907939,164.4751804,18320.35142,416.3716233,31,0.704545455,39205.5216
326,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,132,1957,2808,9,-0.592712392,469,44,116,2.636363636,276,6.272727273,7236.907939,164.4751804,18320.35142,416.3716233,31,0.704545455,39205.5216
327,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,133,1957,1174,9,-0.592712392,469,130,328,2.523076923,788,6.061538462,20561.23028,158.1633099,53471.95446,411.3227266,114,0.876923077,104725.4868
328,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,133,1957,1174,9,-0.592712392,469,130,328,2.523076923,788,6.061538462,20561.23028,158.1633099,53471.95446,411.3227266,114,0.876923077,104725.4868
329,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,211,1970,3582,7,0.189206973,951,209,478,2.28708134,738,3.531100478,40623.28522,194.3697858,103012.0721,492.8807278,198,0.947368421,179855.4688
330,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,211,1970,3582,7,0.189206973,951,209,478,2.28708134,738,3.531100478,40623.28522,194.3697858,103012.0721,492.8807278,198,0.947368421,179855.4688
331,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,511,1956,2104,9,-0.291593449,627,43,144,3.348837209,303,7.046511628,9938.407486,231.1257555,33347.53714,775.5241195,34,0.790697674,76423.92981
332,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,511,1956,2104,9,-0.291593449,627,43,144,3.348837209,303,7.046511628,9938.407486,231.1257555,33347.53714,775.5241195,34,0.790697674,76423.92981
333,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,512,1956,2963,8,-0.384313925,576,275,481,1.749090909,682,2.48,42749.18228,155.4515719,77360.94212,281.3125168,249,0.905454545,188083.7989
334,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,512,1956,2963,8,-0.384313925,576,275,481,1.749090909,682,2.48,42749.18228,155.4515719,77360.94212,281.3125168,249,0.905454545,188083.7989
335,32,65.9343433,48032.14307,847,0.917249542,1208828.677,4835.958053,513,1956,3164,7,0.556490392,1149,0,0,0,0,0,0,0,0,0,0,0,635.9609891
336,31,211.8439053,154341.6444,3327,0.418594669,2171287.272,9064.966854,513,1956,3164,7,0.556490392,1149,0,0,0,0,0,0,0,0,0,0,0,635.9609891
337,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,873.4182732
338,23,2074.080347,1511767.323,8654,0.503651948,4383658.901,18432.34416,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,873.4182732
339,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,105,167,1.59047619,111,1.057142857,18156.57509,172.9197628,28499.82857,271.4269388,105,1,101171.6055
340,23,2074.080347,1511767.323,8654,0.503651948,4383658.901,18432.34416,421,1999,5767,1,0.745755984,1231,105,167,1.59047619,111,1.057142857,18156.57509,172.9197628,28499.82857,271.4269388,105,1,101171.6055
341,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31710.88341
342,28,2163.767761,1576533.235,7559,0.588833015,4223266.11,17218.88339,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31710.88341
343,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,229,335,1.462882096,229,1,39573.69246,172.8108841,56293.61798,245.8236593,229,1,153051.8638
344,28,2163.767761,1576533.235,7559,0.588833015,4223266.11,17218.88339,421,1999,5767,1,0.745755984,1231,229,335,1.462882096,229,1,39573.69246,172.8108841,56293.61798,245.8236593,229,1,153051.8638
345,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,223,1970,2535,6,0.345994213,1039,9,14,1.555555556,9,1,1501.070784,166.7856427,2321.284401,257.920489,9,1,11848.10543
346,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,223,1970,2535,6,0.345994213,1039,9,14,1.555555556,9,1,1501.070784,166.7856427,2321.284401,257.920489,9,1,11848.10543
347,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,70226.5436
348,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,70226.5436
349,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,34,64,1.882352941,34,1,4488.601192,132.0176821,7965.657619,234.2840476,33,0.970588235,39595.51687
350,34,663.5243834,483403.7271,3988,0.618023202,2525788.431,10412.48276,421,1999,5767,1,0.745755984,1231,34,64,1.882352941,34,1,4488.601192,132.0176821,7965.657619,234.2840476,33,0.970588235,39595.51687
351,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,223,1970,2535,6,0.345994213,1039,75,214,2.853333333,506,6.746666667,14830.6994,197.7426586,49839.75824,664.5301099,71,0.946666667,84326.20393
352,38,169.1482948,123218.3633,4733,0.262909419,2803360.01,11329.82583,223,1970,2535,6,0.345994213,1039,75,214,2.853333333,506,6.746666667,14830.6994,197.7426586,49839.75824,664.5301099,71,0.946666667,84326.20393
353,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,224,1970,2148,5,-0.469161445,526,7,25,3.571428571,96,13.71428571,1759.458823,251.3512605,7026.679303,1003.811329,6,0.857142857,11879.28163
354,38,169.1482948,123218.3633,4733,0.262909419,2803360.01,11329.82583,224,1970,2148,5,-0.469161445,526,7,25,3.571428571,96,13.71428571,1759.458823,251.3512605,7026.679303,1003.811329,6,0.857142857,11879.28163
355,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,24,48,2,26,1.083333333,2821.437037,117.5598766,5642.874075,235.1197531,24,1,24171.69161
356,38,169.1482948,123218.3633,4733,0.262909419,2803360.01,11329.82583,421,1999,5767,1,0.745755984,1231,24,48,2,26,1.083333333,2821.437037,117.5598766,5642.874075,235.1197531,24,1,24171.69161
357,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,222,1970,3091,8,-0.620032097,457,65,245,3.769230769,504,7.753846154,11038.01808,169.8156628,40414.05262,621.7546557,57,0.876923077,82963.4051
358,38,169.1482948,123218.3633,4733,0.262909419,2803360.01,11329.82583,222,1970,3091,8,-0.620032097,457,65,245,3.769230769,504,7.753846154,11038.01808,169.8156628,40414.05262,621.7546557,57,0.876923077,82963.4051
359,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,2503.923023
360,30,60.12196245,43804.96797,1130,0.65658079,1273788.677,5227.115624,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,2503.923023
361,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,422,1970,5718,4,0.613118037,1169,1,4,4,0,0,24496.4395,24496.4395,24496.4395,24496.4395,0,0,23697.52577
362,30,60.12196245,43804.96797,1130,0.65658079,1273788.677,5227.115624,422,1970,5718,4,0.613118037,1169,1,4,4,0,0,24496.4395,24496.4395,24496.4395,24496.4395,0,0,23697.52577
363,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,432,1960,3569,8,-0.433758308,542,2,16,8,60,30,733.326272,366.663136,5866.610176,2933.305088,2,1,7380.922063
364,30,60.12196245,43804.96797,1130,0.65658079,1273788.677,5227.115624,432,1960,3569,8,-0.433758308,542,2,16,8,60,30,733.326272,366.663136,5866.610176,2933.305088,2,1,7380.922063
365,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,222,1970,3091,8,-0.620032097,457,16,49,3.0625,90,5.625,3378.254733,211.1409208,9064.176385,566.511024,12,0.75,19411.13038
366,30,60.12196245,43804.96797,1130,0.65658079,1273788.677,5227.115624,222,1970,3091,8,-0.620032097,457,16,49,3.0625,90,5.625,3378.254733,211.1409208,9064.176385,566.511024,12,0.75,19411.13038
367,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,214.9014017
368,36,398.9010593,290613.7486,2677,0.713862616,1999256.616,8163.12763,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,214.9014017
369,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3530.677626
370,26,227.3945669,165709.5092,2439,0.591652695,1838058.995,7563.437928,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3530.677626
371,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,276,434,1.572463768,280,1.014492754,48099.62102,174.2739892,72339.21043,262.0985885,265,0.960144928,232811.9335
372,55,263.5633817,192078.0311,2085,0.74513973,1758482.019,7142.143137,421,1999,5767,1,0.745755984,1231,276,434,1.572463768,280,1.014492754,48099.62102,174.2739892,72339.21043,262.0985885,265,0.960144928,232811.9335
373,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,422,1970,5718,4,0.613118037,1169,72,267,3.708333333,833,11.56944444,20618.99659,286.3749526,86720.56344,1204.45227,66,0.916666667,120977.625
374,55,263.5633817,192078.0311,2085,0.74513973,1758482.019,7142.143137,422,1970,5718,4,0.613118037,1169,72,267,3.708333333,833,11.56944444,20618.99659,286.3749526,86720.56344,1204.45227,66,0.916666667,120977.625
375,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10517.64033
376,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10517.64033
377,29,438.9099374,319814.9638,5004,0.400624054,2628966.6,11367.38519,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,210.9949037
378,39,289.473357,210870.1471,2800,0.581372455,2134775.975,8583.665301,421,1999,5767,1,0.745755984,1231,0,0,0,0,0,0,0,0,0,0,0,210.9949037
379,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52543.73592
380,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52543.73592
381,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,11.92807523
382,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,11.92807523
383,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2451.03221
384,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,2451.03221
385,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66602.67725
386,10,1236.853464,901318.5701,4897,0.687248796,3067498.492,12433.90481,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66602.67725
387,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.2735015
388,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.2735015
389,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,44208.06849
390,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,44208.06849
391,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2285189
392,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.2285189
393,7,262.5163155,191247.5025,1946,0.796636099,1737576.452,6979.65601,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,13691.72266
394,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,13691.72266
395,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12136.30689
396,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12136.30689
397,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,39,53,1.358974359,39,1,14745.10424,378.0795959,15754.64071,403.9651463,36,0.923076923,356880.8579
398,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,642,1998,4819,1,0.405114712,1072,39,53,1.358974359,39,1,14745.10424,378.0795959,15754.64071,403.9651463,36,0.923076923,356880.8579
399,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,643,1998,5310,1,0.893158116,1299,60,63,1.05,60,1,11759.35837,195.9893062,12368.01675,206.1336125,60,1,84004.32244
400,8,345.1253328,251417.6042,2482,0.716145054,1974080.645,7967.662524,643,1998,5310,1,0.893158116,1299,60,63,1.05,60,1,11759.35837,195.9893062,12368.01675,206.1336125,60,1,84004.32244
401,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,643,1998,5310,1,0.893158116,1299,17,31,1.823529412,30,1.764705882,3540.805305,208.282665,7229.238438,425.2493199,17,1,22852.46561
402,5,324.6979532,236435.898,3934,0.438154508,2615308.931,10588.49877,643,1998,5310,1,0.893158116,1299,17,31,1.823529412,30,1.764705882,3540.805305,208.282665,7229.238438,425.2493199,17,1,22852.46561
403,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,644,2002,1301,2,1.612326804,1514,2,0,0,0,0,481.1678194,240.5839097,481.1678194,240.5839097,0,0,157946.7111
404,5,324.6979532,236435.898,3934,0.438154508,2615308.931,10588.49877,644,2002,1301,2,1.612326804,1514,2,0,0,0,0,481.1678194,240.5839097,481.1678194,240.5839097,0,0,157946.7111
405,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110685.2654
406,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110685.2654
407,6,2619.679317,1908119.389,8851,0.553242281,4333736.758,18450.50827,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,19431.7519
408,9,1821.659871,1327504.223,9371,0.435849899,5455427.777,21828.82834,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,19431.7519
409,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11781.02833
410,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11781.02833
411,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14879.39919
412,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,14879.39919
413,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229498.8934
414,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229498.8934
415,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5223.75779
416,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5223.75779
417,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,359264.2854
418,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,359264.2854
419,50,1196.310144,870720.0839,4193,0.788895267,2862455.105,11472.78757,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,105258.9491
420,1,13436.67062,9778858.848,14882,0.744882413,8221843.67,32884.78301,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,105258.9491
421,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200838.1083
422,47,2256.925452,1642994.637,9482,0.47920689,4505608.088,19510.08696,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200838.1083
423,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185458.5612
424,48,1321.004008,961710.0896,4233,0.821256367,2866770.943,11488.37856,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185458.5612
425,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9636.782617
426,52,1063.351767,773850.9732,6495,0.480125136,3361813.643,14179.89012,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9636.782617
427,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.3797568
428,44,2119.730612,1543494.604,6494,0.678180355,3598259.815,14868.62897,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238.3797568
429,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288.019976
430,45,2852.728358,2077143.487,8556,0.597127957,4413094.561,18356.1363,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288.019976
431,51,6121.127387,4454563.629,14033,0.533159301,6326691.468,27435.08957,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127856.9657
432,46,2629.508716,1914274.352,7915,0.619663767,4430275.211,18130.19568,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127856.9657
433,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,5,5,1,5,1,381.4592674,76.29185349,381.4592674,76.29185349,5,1,2852.770354
434,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,614,1999,2219,8,-0.350669127,593,5,5,1,5,1,381.4592674,76.29185349,381.4592674,76.29185349,5,1,2852.770354
435,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1129.066559
436,20,981.655774,715648.028,3888,0.771309029,2695748.163,10813.15549,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1129.066559
437,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,169891.1043
438,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,169891.1043
439,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,613,1953,4846,2,0.516157712,1132,3,5,1.666666667,3,1,565.658163,188.552721,972.743927,324.2479757,3,1,31224.23111
440,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,613,1953,4846,2,0.516157712,1132,3,5,1.666666667,3,1,565.658163,188.552721,972.743927,324.2479757,3,1,31224.23111
441,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,26966.25484
442,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,26966.25484
443,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,232550.3422
444,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,232550.3422
445,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,614,1999,2219,8,-0.350669127,593,311,327,1.051446945,303,0.974276527,25019.9158,80.44989004,26633.2805,85.63755789,303,0.974276527,404639.9631
446,16,1040.018658,758176.4436,8570,0.360171424,4489241.137,18588.06532,614,1999,2219,8,-0.350669127,593,311,327,1.051446945,303,0.974276527,25019.9158,80.44989004,26633.2805,85.63755789,303,0.974276527,404639.9631
447,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,411,1993,3590,2,0.195854822,955,17,46,2.705882353,0,0,38247.35618,2249.844481,38247.35618,2249.844481,0,0,437170.2523
448,14,1877.429882,1368811.433,11196,0.37043657,5814435.249,23313.03073,411,1993,3590,2,0.195854822,955,17,46,2.705882353,0,0,38247.35618,2249.844481,38247.35618,2249.844481,0,0,437170.2523
449,18,19319.88932,14089433.46,20744,0.641444659,10691527.33,42997.1404,621,1968,547,0,0,0,2,4,2,0,0,1507.420756,753.7103781,1507.420756,753.7103781,0,0,36202.92834
450,14,1877.429882,1368811.433,11196,0.37043657,5814435.249,23313.03073,621,1968,547,0,0,0,2,4,2,0,0,1507.420756,753.7103781,1507.420756,753.7103781,0,0,36202.92834
451,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,155097.5206
452,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,155097.5206
453,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,259.4424603
454,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,613,1953,4846,2,0.516157712,1132,0,0,0,0,0,0,0,0,0,0,0,259.4424603
455,17,720.0946571,525038.0554,3757,0.683689844,2632101.059,10578.96229,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,39283.8679
456,21,918.2403584,669399.0947,12370,0.234464876,6769332.256,27077.93874,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,39283.8679
