sindex,SiteNum,Spname,LocalRisk,statusredBook,TEX
177,19,זיקית סיני,VU (B),סכנת הכחדה,reptiles
178,1,חומט גמד,VU (B),סכנת הכחדה,reptiles
178,2,חומט גמד,VU (B),סכנת הכחדה,reptiles
178,33,חומט גמד,VU (B),סכנת הכחדה,reptiles
178,39,חומט גמד,VU (B),סכנת הכחדה,reptiles
178,40,חומט גמד,VU (B),סכנת הכחדה,reptiles
178,50,חומט גמד,VU (B),סכנת הכחדה,reptiles
179,40,חתול ביצות,"VU (B,D1+2)",סכנת הכחדה,mammals
180,1,אדום חזה,,,poultry
180,2,אדום חזה,,,poultry
180,3,אדום חזה,,,poultry
180,4,אדום חזה,,,poultry
180,5,אדום חזה,,,poultry
180,6,אדום חזה,,,poultry
180,7,אדום חזה,,,poultry
180,8,אדום חזה,,,poultry
180,9,אדום חזה,,,poultry
180,10,אדום חזה,,,poultry
180,11,אדום חזה,,,poultry
180,14,אדום חזה,,,poultry
180,15,אדום חזה,,,poultry
180,16,אדום חזה,,,poultry
180,18,אדום חזה,,,poultry
180,21,אדום חזה,,,poultry
180,24,אדום חזה,,,poultry
180,27,אדום חזה,,,poultry
180,28,אדום חזה,,,poultry
180,29,אדום חזה,,,poultry
180,30,אדום חזה,,,poultry
180,31,אדום חזה,,,poultry
180,32,אדום חזה,,,poultry
180,33,אדום חזה,,,poultry
180,35,אדום חזה,,,poultry
180,36,אדום חזה,,,poultry
180,37,אדום חזה,,,poultry
180,38,אדום חזה,,,poultry
180,39,אדום חזה,,,poultry
180,40,אדום חזה,,,poultry
180,41,אדום חזה,,,poultry
180,42,אדום חזה,,,poultry
180,43,אדום חזה,,,poultry
180,46,אדום חזה,,,poultry
180,47,אדום חזה,,,poultry
180,48,אדום חזה,,,poultry
180,49,אדום חזה,,,poultry
180,50,אדום חזה,,,poultry
180,53,אדום חזה,,,poultry
180,54,אדום חזה,,,poultry
180,55,אדום חזה,,,poultry
180,56,אדום חזה,,,poultry
181,47,בז גמדי,,,poultry
182,9,ביצנית ירוקת רגל,,,poultry
182,21,ביצנית ירוקת רגל,,,poultry
183,11,ביצנית לבנת-כנף,,,poultry
183,21,ביצנית לבנת-כנף,,,poultry
184,21,ביצנית לבנת בטן,,,poultry
184,37,ביצנית לבנת בטן,,,poultry
184,40,ביצנית לבנת בטן,,,poultry
185,9,ביצנית מנומרת,,,poultry
185,11,ביצנית מנומרת,,,poultry
185,15,ביצנית מנומרת,,,poultry
185,21,ביצנית מנומרת,,,poultry
185,37,ביצנית מנומרת,,,poultry
186,11,ביצנית עדינה,,,poultry
186,37,ביצנית עדינה,,,poultry
187,9,ביצנית שחורת כנף,,,poultry
187,11,ביצנית שחורת כנף,,,poultry
187,14,ביצנית שחורת כנף,,,poultry
187,15,ביצנית שחורת כנף,,,poultry
187,16,ביצנית שחורת כנף,,,poultry
187,21,ביצנית שחורת כנף,,,poultry
187,37,ביצנית שחורת כנף,,,poultry
187,40,ביצנית שחורת כנף,,,poultry
187,47,ביצנית שחורת כנף,,,poultry
188,11,ברווז חד זנב,,,poultry
189,1,גבתון אפור,,חולף נדיר,poultry
189,18,גבתון אפור,,חולף נדיר,poultry
190,1,דוחל חום גרון,,,poultry
190,9,דוחל חום גרון,,,poultry
190,11,דוחל חום גרון,,,poultry
190,15,דוחל חום גרון,,,poultry
190,16,דוחל חום גרון,,,poultry
190,18,דוחל חום גרון,,,poultry
190,19,דוחל חום גרון,,,poultry
190,21,דוחל חום גרון,,,poultry
190,24,דוחל חום גרון,,,poultry
190,28,דוחל חום גרון,,,poultry
190,34,דוחל חום גרון,,,poultry
190,37,דוחל חום גרון,,,poultry
190,39,דוחל חום גרון,,,poultry
190,40,דוחל חום גרון,,,poultry
190,46,דוחל חום גרון,,,poultry
190,47,דוחל חום גרון,,,poultry
190,48,דוחל חום גרון,,,poultry
190,49,דוחל חום גרון,,,poultry
191,1,דוחל שחור גרון,,,poultry
191,2,דוחל שחור גרון,,,poultry
191,3,דוחל שחור גרון,,,poultry
191,4,דוחל שחור גרון,,,poultry
191,5,דוחל שחור גרון,,,poultry
191,6,דוחל שחור גרון,,,poultry
191,7,דוחל שחור גרון,,,poultry
191,8,דוחל שחור גרון,,,poultry
191,9,דוחל שחור גרון,,,poultry
191,10,דוחל שחור גרון,,,poultry
191,11,דוחל שחור גרון,,,poultry
191,12,דוחל שחור גרון,,,poultry
191,13,דוחל שחור גרון,,,poultry
191,14,דוחל שחור גרון,,,poultry
191,15,דוחל שחור גרון,,,poultry
191,16,דוחל שחור גרון,,,poultry
191,17,דוחל שחור גרון,,,poultry
191,18,דוחל שחור גרון,,,poultry
191,19,דוחל שחור גרון,,,poultry
191,20,דוחל שחור גרון,,,poultry
191,21,דוחל שחור גרון,,,poultry
191,22,דוחל שחור גרון,,,poultry
191,23,דוחל שחור גרון,,,poultry
191,24,דוחל שחור גרון,,,poultry
191,25,דוחל שחור גרון,,,poultry
191,27,דוחל שחור גרון,,,poultry
191,28,דוחל שחור גרון,,,poultry
191,31,דוחל שחור גרון,,,poultry
191,32,דוחל שחור גרון,,,poultry
191,33,דוחל שחור גרון,,,poultry
191,34,דוחל שחור גרון,,,poultry
191,36,דוחל שחור גרון,,,poultry
191,37,דוחל שחור גרון,,,poultry
191,38,דוחל שחור גרון,,,poultry
191,39,דוחל שחור גרון,,,poultry
191,40,דוחל שחור גרון,,,poultry
191,41,דוחל שחור גרון,,,poultry
191,42,דוחל שחור גרון,,,poultry
191,43,דוחל שחור גרון,,,poultry
191,44,דוחל שחור גרון,,,poultry
191,45,דוחל שחור גרון,,,poultry
191,46,דוחל שחור גרון,,,poultry
191,47,דוחל שחור גרון,,,poultry
191,48,דוחל שחור גרון,,,poultry
191,49,דוחל שחור גרון,,,poultry
191,50,דוחל שחור גרון,,,poultry
191,51,דוחל שחור גרון,,,poultry
191,52,דוחל שחור גרון,,,poultry
191,53,דוחל שחור גרון,,,poultry
191,54,דוחל שחור גרון,,,poultry
191,55,דוחל שחור גרון,,,poultry
191,56,דוחל שחור גרון,,,poultry
192,1,הספרית החלמית,,,butterflies
193,1,זמיר מנומר,,,poultry
193,2,זמיר מנומר,,,poultry
193,6,זמיר מנומר,,,poultry
193,7,זמיר מנומר,,,poultry
193,9,זמיר מנומר,,,poultry
193,10,זמיר מנומר,,,poultry
193,11,זמיר מנומר,,,poultry
193,14,זמיר מנומר,,,poultry
193,15,זמיר מנומר,,,poultry
193,16,זמיר מנומר,,,poultry
193,17,זמיר מנומר,,,poultry
193,18,זמיר מנומר,,,poultry
193,19,זמיר מנומר,,,poultry
193,21,זמיר מנומר,,,poultry
193,22,זמיר מנומר,,,poultry
193,23,זמיר מנומר,,,poultry
193,24,זמיר מנומר,,,poultry
193,27,זמיר מנומר,,,poultry
193,28,זמיר מנומר,,,poultry
193,29,זמיר מנומר,,,poultry
193,30,זמיר מנומר,,,poultry
193,32,זמיר מנומר,,,poultry
193,33,זמיר מנומר,,,poultry
193,35,זמיר מנומר,,,poultry
193,36,זמיר מנומר,,,poultry
193,37,זמיר מנומר,,,poultry
193,38,זמיר מנומר,,,poultry
193,39,זמיר מנומר,,,poultry
193,40,זמיר מנומר,,,poultry
193,41,זמיר מנומר,,,poultry
193,42,זמיר מנומר,,,poultry
193,43,זמיר מנומר,,,poultry
193,47,זמיר מנומר,,,poultry
193,48,זמיר מנומר,,,poultry
193,49,זמיר מנומר,,,poultry
193,54,זמיר מנומר,,,poultry
193,55,זמיר מנומר,,,poultry
193,56,זמיר מנומר,,,poultry
194,1,זנב סנונית נאה,,,butterflies
194,2,זנב סנונית נאה,,,butterflies
194,3,זנב סנונית נאה,,,butterflies
194,4,זנב סנונית נאה,,,butterflies
194,5,זנב סנונית נאה,,,butterflies
194,6,זנב סנונית נאה,,,butterflies
194,7,זנב סנונית נאה,,,butterflies
194,8,זנב סנונית נאה,,,butterflies
194,10,זנב סנונית נאה,,,butterflies
194,11,זנב סנונית נאה,,,butterflies
194,14,זנב סנונית נאה,,,butterflies
194,16,זנב סנונית נאה,,,butterflies
194,17,זנב סנונית נאה,,,butterflies
194,18,זנב סנונית נאה,,,butterflies
194,19,זנב סנונית נאה,,,butterflies
194,20,זנב סנונית נאה,,,butterflies
194,21,זנב סנונית נאה,,,butterflies
194,22,זנב סנונית נאה,,,butterflies
194,23,זנב סנונית נאה,,,butterflies
194,26,זנב סנונית נאה,,,butterflies
194,27,זנב סנונית נאה,,,butterflies
194,28,זנב סנונית נאה,,,butterflies
194,32,זנב סנונית נאה,,,butterflies
194,36,זנב סנונית נאה,,,butterflies
194,37,זנב סנונית נאה,,,butterflies
194,38,זנב סנונית נאה,,,butterflies
194,39,זנב סנונית נאה,,,butterflies
194,40,זנב סנונית נאה,,,butterflies
194,41,זנב סנונית נאה,,,butterflies
194,42,זנב סנונית נאה,,,butterflies
194,43,זנב סנונית נאה,,,butterflies
194,44,זנב סנונית נאה,,,butterflies
194,45,זנב סנונית נאה,,,butterflies
194,46,זנב סנונית נאה,,,butterflies
194,47,זנב סנונית נאה,,,butterflies
194,48,זנב סנונית נאה,,,butterflies
194,49,זנב סנונית נאה,,,butterflies
194,50,זנב סנונית נאה,,,butterflies
194,51,זנב סנונית נאה,,,butterflies
194,52,זנב סנונית נאה,,,butterflies
195,1,זרון פס,,,poultry
195,11,זרון פס,,,poultry
196,19,זרון שדות,,בסכנת הכחדה עולמית,poultry
196,47,זרון שדות,,בסכנת הכחדה עולמית,poultry
197,1,זרון תכול,,,poultry
197,18,זרון תכול,,,poultry
197,40,זרון תכול,,,poultry
197,41,זרון תכול,,,poultry
197,47,זרון תכול,,,poultry
197,49,זרון תכול,,,poultry
197,51,זרון תכול,,,poultry
198,1,זרזיר מצוי,,,poultry
198,2,זרזיר מצוי,,,poultry
198,6,זרזיר מצוי,,,poultry
198,9,זרזיר מצוי,,,poultry
198,10,זרזיר מצוי,,,poultry
198,11,זרזיר מצוי,,,poultry
198,21,זרזיר מצוי,,,poultry
198,24,זרזיר מצוי,,,poultry
198,27,זרזיר מצוי,,,poultry
198,36,זרזיר מצוי,,,poultry
198,37,זרזיר מצוי,,,poultry
198,39,זרזיר מצוי,,,poultry
198,40,זרזיר מצוי,,,poultry
198,46,זרזיר מצוי,,,poultry
198,47,זרזיר מצוי,,,poultry
198,48,זרזיר מצוי,,,poultry
198,49,זרזיר מצוי,,,poultry
198,51,זרזיר מצוי,,,poultry
198,52,זרזיר מצוי,,,poultry
199,1,זרעית השדה,,,poultry
199,2,זרעית השדה,,,poultry
199,6,זרעית השדה,,,poultry
199,7,זרעית השדה,,,poultry
199,9,זרעית השדה,,,poultry
199,10,זרעית השדה,,,poultry
199,11,זרעית השדה,,,poultry
199,12,זרעית השדה,,,poultry
199,13,זרעית השדה,,,poultry
199,17,זרעית השדה,,,poultry
199,18,זרעית השדה,,,poultry
199,19,זרעית השדה,,,poultry
199,20,זרעית השדה,,,poultry
199,21,זרעית השדה,,,poultry
199,22,זרעית השדה,,,poultry
199,23,זרעית השדה,,,poultry
199,24,זרעית השדה,,,poultry
199,25,זרעית השדה,,,poultry
199,26,זרעית השדה,,,poultry
199,27,זרעית השדה,,,poultry
199,28,זרעית השדה,,,poultry
199,37,זרעית השדה,,,poultry
199,40,זרעית השדה,,,poultry
199,41,זרעית השדה,,,poultry
199,43,זרעית השדה,,,poultry
199,44,זרעית השדה,,,poultry
199,45,זרעית השדה,,,poultry
199,46,זרעית השדה,,,poultry
199,47,זרעית השדה,,,poultry
199,48,זרעית השדה,,,poultry
199,49,זרעית השדה,,,poultry
199,51,זרעית השדה,,,poultry
199,52,זרעית השדה,,,poultry
200,11,חופית קטנה,,,poultry
201,11,חופמי צווארון,,,poultry
202,6,חטפית טורקית,,חולפת נדירה,poultry
202,31,חטפית טורקית,,חולפת נדירה,poultry
203,2,חטפית לבנת עורף,,,poultry
203,6,חטפית לבנת עורף,,,poultry
203,10,חטפית לבנת עורף,,,poultry
203,11,חטפית לבנת עורף,,,poultry
203,16,חטפית לבנת עורף,,,poultry
203,21,חטפית לבנת עורף,,,poultry
203,27,חטפית לבנת עורף,,,poultry
203,30,חטפית לבנת עורף,,,poultry
203,31,חטפית לבנת עורף,,,poultry
203,33,חטפית לבנת עורף,,,poultry
203,35,חטפית לבנת עורף,,,poultry
203,36,חטפית לבנת עורף,,,poultry
203,37,חטפית לבנת עורף,,,poultry
203,40,חטפית לבנת עורף,,,poultry
203,48,חטפית לבנת עורף,,,poultry
203,50,חטפית לבנת עורף,,,poultry
203,56,חטפית לבנת עורף,,,poultry
204,30,חטפית שחורת עורף,,,poultry
205,1,חכלילית עצים,,,poultry
205,2,חכלילית עצים,,,poultry
205,3,חכלילית עצים,,,poultry
205,4,חכלילית עצים,,,poultry
205,5,חכלילית עצים,,,poultry
205,6,חכלילית עצים,,,poultry
205,7,חכלילית עצים,,,poultry
205,8,חכלילית עצים,,,poultry
205,9,חכלילית עצים,,,poultry
205,10,חכלילית עצים,,,poultry
205,11,חכלילית עצים,,,poultry
205,14,חכלילית עצים,,,poultry
205,15,חכלילית עצים,,,poultry
205,16,חכלילית עצים,,,poultry
205,17,חכלילית עצים,,,poultry
205,18,חכלילית עצים,,,poultry
205,19,חכלילית עצים,,,poultry
205,21,חכלילית עצים,,,poultry
205,24,חכלילית עצים,,,poultry
205,27,חכלילית עצים,,,poultry
205,28,חכלילית עצים,,,poultry
205,29,חכלילית עצים,,,poultry
205,30,חכלילית עצים,,,poultry
205,31,חכלילית עצים,,,poultry
205,32,חכלילית עצים,,,poultry
205,33,חכלילית עצים,,,poultry
205,35,חכלילית עצים,,,poultry
205,36,חכלילית עצים,,,poultry
205,37,חכלילית עצים,,,poultry
205,38,חכלילית עצים,,,poultry
205,39,חכלילית עצים,,,poultry
205,40,חכלילית עצים,,,poultry
205,41,חכלילית עצים,,,poultry
205,42,חכלילית עצים,,,poultry
205,43,חכלילית עצים,,,poultry
205,45,חכלילית עצים,,,poultry
205,46,חכלילית עצים,,,poultry
205,47,חכלילית עצים,,,poultry
205,48,חכלילית עצים,,,poultry
205,49,חכלילית עצים,,,poultry
205,50,חכלילית עצים,,,poultry
205,52,חכלילית עצים,,,poultry
205,53,חכלילית עצים,,,poultry
205,54,חכלילית עצים,,,poultry
205,55,חכלילית עצים,,,poultry
205,56,חכלילית עצים,,,poultry
206,10,חנקן שחור מצח,,,poultry
206,22,חנקן שחור מצח,,,poultry
207,9,חרטומית ביצות,,,poultry
207,11,חרטומית ביצות,,,poultry
207,15,חרטומית ביצות,,,poultry
207,21,חרטומית ביצות,,,poultry
207,37,חרטומית ביצות,,,poultry
208,1,יונת בית,,,poultry
208,2,יונת בית,,,poultry
208,3,יונת בית,,,poultry
208,4,יונת בית,,,poultry
208,5,יונת בית,,,poultry
208,6,יונת בית,,,poultry
208,7,יונת בית,,,poultry
208,8,יונת בית,,,poultry
208,9,יונת בית,,,poultry
208,10,יונת בית,,,poultry
208,11,יונת בית,,,poultry
208,12,יונת בית,,,poultry
208,13,יונת בית,,,poultry
208,14,יונת בית,,,poultry
208,15,יונת בית,,,poultry
208,16,יונת בית,,,poultry
208,17,יונת בית,,,poultry
208,18,יונת בית,,,poultry
208,19,יונת בית,,,poultry
208,20,יונת בית,,,poultry
208,21,יונת בית,,,poultry
208,22,יונת בית,,,poultry
208,23,יונת בית,,,poultry
208,24,יונת בית,,,poultry
208,25,יונת בית,,,poultry
208,26,יונת בית,,,poultry
208,27,יונת בית,,,poultry
208,28,יונת בית,,,poultry
208,29,יונת בית,,,poultry
208,30,יונת בית,,,poultry
208,31,יונת בית,,,poultry
208,32,יונת בית,,,poultry
208,33,יונת בית,,,poultry
208,34,יונת בית,,,poultry
208,35,יונת בית,,,poultry
208,36,יונת בית,,,poultry
208,37,יונת בית,,,poultry
208,38,יונת בית,,,poultry
208,39,יונת בית,,,poultry
208,40,יונת בית,,,poultry
208,41,יונת בית,,,poultry
208,42,יונת בית,,,poultry
208,43,יונת בית,,,poultry
208,44,יונת בית,,,poultry
208,45,יונת בית,,,poultry
208,46,יונת בית,,,poultry
208,47,יונת בית,,,poultry
208,48,יונת בית,,,poultry
208,49,יונת בית,,,poultry
208,50,יונת בית,,,poultry
208,51,יונת בית,,,poultry
208,52,יונת בית,,,poultry
208,53,יונת בית,,,poultry
208,54,יונת בית,,,poultry
208,55,יונת בית,,,poultry
208,56,יונת בית,,,poultry
208,57,יונת בית,,,poultry
208,58,יונת בית,,,poultry
209,1,כחול חזה,,,poultry
209,2,כחול חזה,,,poultry
209,6,כחול חזה,,,poultry
209,7,כחול חזה,,,poultry
209,9,כחול חזה,,,poultry
209,10,כחול חזה,,,poultry
209,11,כחול חזה,,,poultry
209,14,כחול חזה,,,poultry
209,15,כחול חזה,,,poultry
209,16,כחול חזה,,,poultry
209,17,כחול חזה,,,poultry
209,18,כחול חזה,,,poultry
209,19,כחול חזה,,,poultry
209,21,כחול חזה,,,poultry
209,22,כחול חזה,,,poultry
209,23,כחול חזה,,,poultry
209,24,כחול חזה,,,poultry
209,27,כחול חזה,,,poultry
209,28,כחול חזה,,,poultry
209,31,כחול חזה,,,poultry
209,32,כחול חזה,,,poultry
209,35,כחול חזה,,,poultry
209,36,כחול חזה,,,poultry
209,37,כחול חזה,,,poultry
209,38,כחול חזה,,,poultry
209,39,כחול חזה,,,poultry
209,40,כחול חזה,,,poultry
209,41,כחול חזה,,,poultry
209,42,כחול חזה,,,poultry
209,43,כחול חזה,,,poultry
209,45,כחול חזה,,,poultry
209,46,כחול חזה,,,poultry
209,47,כחול חזה,,,poultry
209,48,כחול חזה,,,poultry
209,49,כחול חזה,,,poultry
209,52,כחול חזה,,,poultry
210,1,כחליל האספסת,,,butterflies
210,2,כחליל האספסת,,,butterflies
210,6,כחליל האספסת,,,butterflies
210,10,כחליל האספסת,,,butterflies
210,11,כחליל האספסת,,,butterflies
210,14,כחליל האספסת,,,butterflies
210,15,כחליל האספסת,,,butterflies
210,16,כחליל האספסת,,,butterflies
210,17,כחליל האספסת,,,butterflies
210,18,כחליל האספסת,,,butterflies
210,19,כחליל האספסת,,,butterflies
210,21,כחליל האספסת,,,butterflies
210,22,כחליל האספסת,,,butterflies
210,23,כחליל האספסת,,,butterflies
210,24,כחליל האספסת,,,butterflies
210,26,כחליל האספסת,,,butterflies
210,27,כחליל האספסת,,,butterflies
210,28,כחליל האספסת,,,butterflies
210,29,כחליל האספסת,,,butterflies
210,30,כחליל האספסת,,,butterflies
210,32,כחליל האספסת,,,butterflies
210,33,כחליל האספסת,,,butterflies
210,34,כחליל האספסת,,,butterflies
210,35,כחליל האספסת,,,butterflies
210,36,כחליל האספסת,,,butterflies
210,37,כחליל האספסת,,,butterflies
210,38,כחליל האספסת,,,butterflies
210,39,כחליל האספסת,,,butterflies
210,40,כחליל האספסת,,,butterflies
210,41,כחליל האספסת,,,butterflies
210,42,כחליל האספסת,,,butterflies
210,43,כחליל האספסת,,,butterflies
210,44,כחליל האספסת,,,butterflies
210,45,כחליל האספסת,,,butterflies
210,46,כחליל האספסת,,,butterflies
210,47,כחליל האספסת,,,butterflies
210,48,כחליל האספסת,,,butterflies
210,49,כחליל האספסת,,,butterflies
210,50,כחליל האספסת,,,butterflies
210,51,כחליל האספסת,,,butterflies
210,52,כחליל האספסת,,,butterflies
210,53,כחליל האספסת,,,butterflies
210,54,כחליל האספסת,,,butterflies
210,55,כחליל האספסת,,,butterflies
210,56,כחליל האספסת,,,butterflies
210,57,כחליל האספסת,,,butterflies
210,58,כחליל האספסת,,,butterflies
211,1,כחליל האפון,,,butterflies
211,2,כחליל האפון,,,butterflies
211,6,כחליל האפון,,,butterflies
211,7,כחליל האפון,,,butterflies
211,10,כחליל האפון,,,butterflies
211,11,כחליל האפון,,,butterflies
211,14,כחליל האפון,,,butterflies
211,16,כחליל האפון,,,butterflies
211,22,כחליל האפון,,,butterflies
211,26,כחליל האפון,,,butterflies
211,28,כחליל האפון,,,butterflies
211,29,כחליל האפון,,,butterflies
211,31,כחליל האפון,,,butterflies
211,32,כחליל האפון,,,butterflies
211,33,כחליל האפון,,,butterflies
211,35,כחליל האפון,,,butterflies
211,36,כחליל האפון,,,butterflies
211,37,כחליל האפון,,,butterflies
211,38,כחליל האפון,,,butterflies
211,40,כחליל האפון,,,butterflies
211,41,כחליל האפון,,,butterflies
211,42,כחליל האפון,,,butterflies
211,46,כחליל האפון,,,butterflies
211,47,כחליל האפון,,,butterflies
211,48,כחליל האפון,,,butterflies
211,49,כחליל האפון,,,butterflies
211,51,כחליל האפון,,,butterflies
211,52,כחליל האפון,,,butterflies
211,54,כחליל האפון,,,butterflies
211,55,כחליל האפון,,,butterflies
211,56,כחליל האפון,,,butterflies
212,1,כחליל החומעה,,,butterflies
212,2,כחליל החומעה,,,butterflies
212,6,כחליל החומעה,,,butterflies
212,9,כחליל החומעה,,,butterflies
212,10,כחליל החומעה,,,butterflies
212,11,כחליל החומעה,,,butterflies
212,14,כחליל החומעה,,,butterflies
212,15,כחליל החומעה,,,butterflies
212,16,כחליל החומעה,,,butterflies
212,18,כחליל החומעה,,,butterflies
212,19,כחליל החומעה,,,butterflies
212,20,כחליל החומעה,,,butterflies
212,21,כחליל החומעה,,,butterflies
212,22,כחליל החומעה,,,butterflies
212,23,כחליל החומעה,,,butterflies
212,24,כחליל החומעה,,,butterflies
212,26,כחליל החומעה,,,butterflies
212,27,כחליל החומעה,,,butterflies
212,28,כחליל החומעה,,,butterflies
212,31,כחליל החומעה,,,butterflies
212,32,כחליל החומעה,,,butterflies
212,33,כחליל החומעה,,,butterflies
212,34,כחליל החומעה,,,butterflies
212,36,כחליל החומעה,,,butterflies
212,37,כחליל החומעה,,,butterflies
212,38,כחליל החומעה,,,butterflies
212,39,כחליל החומעה,,,butterflies
212,40,כחליל החומעה,,,butterflies
212,41,כחליל החומעה,,,butterflies
212,42,כחליל החומעה,,,butterflies
212,43,כחליל החומעה,,,butterflies
212,44,כחליל החומעה,,,butterflies
212,45,כחליל החומעה,,,butterflies
212,46,כחליל החומעה,,,butterflies
212,47,כחליל החומעה,,,butterflies
212,49,כחליל החומעה,,,butterflies
212,50,כחליל החומעה,,,butterflies
212,51,כחליל החומעה,,,butterflies
212,52,כחליל החומעה,,,butterflies
212,53,כחליל החומעה,,,butterflies
213,1,כחליל מקושט,,,butterflies
213,16,כחליל מקושט,,,butterflies
213,32,כחליל מקושט,,,butterflies
213,38,כחליל מקושט,,,butterflies
213,40,כחליל מקושט,,,butterflies
213,46,כחליל מקושט,,,butterflies
213,47,כחליל מקושט,,,butterflies
213,49,כחליל מקושט,,,butterflies
213,52,כחליל מקושט,,,butterflies
214,1,כחליל קליאופטרה,,"מין נדיר, בסיכון",butterflies
215,1,לבנין הכרוב,,,butterflies
215,30,לבנין הכרוב,,,butterflies
215,32,לבנין הכרוב,,,butterflies
215,33,לבנין הכרוב,,,butterflies
215,37,לבנין הכרוב,,,butterflies
215,38,לבנין הכרוב,,,butterflies
215,40,לבנין הכרוב,,,butterflies
215,55,לבנין הכרוב,,,butterflies
216,1,לבנין הצלף,,,butterflies
216,2,לבנין הצלף,,,butterflies
216,6,לבנין הצלף,,,butterflies
216,7,לבנין הצלף,,,butterflies
216,9,לבנין הצלף,,,butterflies
216,10,לבנין הצלף,,,butterflies
216,11,לבנין הצלף,,,butterflies
216,13,לבנין הצלף,,,butterflies
216,14,לבנין הצלף,,,butterflies
216,15,לבנין הצלף,,,butterflies
216,16,לבנין הצלף,,,butterflies
216,17,לבנין הצלף,,,butterflies
216,18,לבנין הצלף,,,butterflies
216,19,לבנין הצלף,,,butterflies
216,20,לבנין הצלף,,,butterflies
216,21,לבנין הצלף,,,butterflies
216,22,לבנין הצלף,,,butterflies
216,23,לבנין הצלף,,,butterflies
216,26,לבנין הצלף,,,butterflies
216,27,לבנין הצלף,,,butterflies
216,28,לבנין הצלף,,,butterflies
216,29,לבנין הצלף,,,butterflies
216,32,לבנין הצלף,,,butterflies
216,37,לבנין הצלף,,,butterflies
216,38,לבנין הצלף,,,butterflies
216,39,לבנין הצלף,,,butterflies
216,40,לבנין הצלף,,,butterflies
216,41,לבנין הצלף,,,butterflies
216,42,לבנין הצלף,,,butterflies
216,43,לבנין הצלף,,,butterflies
216,44,לבנין הצלף,,,butterflies
216,45,לבנין הצלף,,,butterflies
216,46,לבנין הצלף,,,butterflies
216,47,לבנין הצלף,,,butterflies
216,48,לבנין הצלף,,,butterflies
216,49,לבנין הצלף,,,butterflies
216,50,לבנין הצלף,,,butterflies
216,51,לבנין הצלף,,,butterflies
216,52,לבנין הצלף,,,butterflies
216,53,לבנין הצלף,,,butterflies
217,1,לבנין הצנון,,,butterflies
217,2,לבנין הצנון,,,butterflies
217,9,לבנין הצנון,,,butterflies
217,10,לבנין הצנון,,,butterflies
217,11,לבנין הצנון,,,butterflies
217,14,לבנין הצנון,,,butterflies
217,15,לבנין הצנון,,,butterflies
217,16,לבנין הצנון,,,butterflies
217,24,לבנין הצנון,,,butterflies
217,26,לבנין הצנון,,,butterflies
217,27,לבנין הצנון,,,butterflies
217,28,לבנין הצנון,,,butterflies
217,30,לבנין הצנון,,,butterflies
217,31,לבנין הצנון,,,butterflies
217,32,לבנין הצנון,,,butterflies
217,33,לבנין הצנון,,,butterflies
217,34,לבנין הצנון,,,butterflies
217,35,לבנין הצנון,,,butterflies
217,36,לבנין הצנון,,,butterflies
217,37,לבנין הצנון,,,butterflies
217,38,לבנין הצנון,,,butterflies
217,39,לבנין הצנון,,,butterflies
217,40,לבנין הצנון,,,butterflies
217,41,לבנין הצנון,,,butterflies
217,42,לבנין הצנון,,,butterflies
217,43,לבנין הצנון,,,butterflies
217,45,לבנין הצנון,,,butterflies
217,46,לבנין הצנון,,,butterflies
217,47,לבנין הצנון,,,butterflies
217,48,לבנין הצנון,,,butterflies
217,49,לבנין הצנון,,,butterflies
217,51,לבנין הצנון,,,butterflies
217,52,לבנין הצנון,,,butterflies
217,53,לבנין הצנון,,,butterflies
217,54,לבנין הצנון,,,butterflies
217,55,לבנין הצנון,,,butterflies
217,56,לבנין הצנון,,,butterflies
217,57,לבנין הצנון,,,butterflies
217,58,לבנין הצנון,,,butterflies
218,1,לבנין הרכפה,,,butterflies
218,2,לבנין הרכפה,,,butterflies
218,3,לבנין הרכפה,,,butterflies
218,4,לבנין הרכפה,,,butterflies
218,5,לבנין הרכפה,,,butterflies
218,6,לבנין הרכפה,,,butterflies
218,7,לבנין הרכפה,,,butterflies
218,8,לבנין הרכפה,,,butterflies
218,9,לבנין הרכפה,,,butterflies
218,10,לבנין הרכפה,,,butterflies
218,11,לבנין הרכפה,,,butterflies
218,14,לבנין הרכפה,,,butterflies
218,15,לבנין הרכפה,,,butterflies
218,16,לבנין הרכפה,,,butterflies
218,17,לבנין הרכפה,,,butterflies
218,18,לבנין הרכפה,,,butterflies
218,19,לבנין הרכפה,,,butterflies
218,20,לבנין הרכפה,,,butterflies
218,21,לבנין הרכפה,,,butterflies
218,22,לבנין הרכפה,,,butterflies
218,23,לבנין הרכפה,,,butterflies
218,24,לבנין הרכפה,,,butterflies
218,26,לבנין הרכפה,,,butterflies
218,27,לבנין הרכפה,,,butterflies
218,28,לבנין הרכפה,,,butterflies
218,29,לבנין הרכפה,,,butterflies
218,30,לבנין הרכפה,,,butterflies
218,31,לבנין הרכפה,,,butterflies
218,32,לבנין הרכפה,,,butterflies
218,33,לבנין הרכפה,,,butterflies
218,34,לבנין הרכפה,,,butterflies
218,35,לבנין הרכפה,,,butterflies
218,36,לבנין הרכפה,,,butterflies
218,37,לבנין הרכפה,,,butterflies
218,38,לבנין הרכפה,,,butterflies
218,39,לבנין הרכפה,,,butterflies
218,40,לבנין הרכפה,,,butterflies
218,41,לבנין הרכפה,,,butterflies
