FID,SitePolygo,dunam,Shape_Area,parmiter,Ci,buff_area,buff_perim,STAT_1,AGE,POP15,RATE15,INDX8,RATE8,Count_,Sum_floors,Avg_floors,Sum_appart,Avg_appart,Sum_Shape_,Avg_Shape_,Sum_living,Avg_living,Sum_reside,Avg_reside,part_area
284,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,421,1999,5767,1,0.745755984,1231,84,125,1.488095238,80,0.952380952,16001.60799,190.4953332,22330.32241,265.8371716,80,0.952380952,63561.37615
285,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,223,1970,2535,6,0.345994213,1039,9,15,1.666666667,9,1,1594.134821,177.1260912,2681.038307,297.8931453,9,1,7780.583909
286,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,223,1970,2535,6,0.345994213,1039,9,15,1.666666667,9,1,1594.134821,177.1260912,2681.038307,297.8931453,9,1,7780.583909
287,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,411,1993,3590,2,0.195854822,955,3,6,2,0,0,1540.062105,513.3540348,1540.062105,513.3540348,0,0,64481.00461
288,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,3,6,2,0,0,1540.062105,513.3540348,1540.062105,513.3540348,0,0,64481.00461
289,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,421,1999,5767,1,0.745755984,1231,2,2,1,0,0,2245.419414,1122.709707,2245.419414,1122.709707,0,0,70311.41692
290,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,421,1999,5767,1,0.745755984,1231,2,2,1,0,0,2245.419414,1122.709707,2245.419414,1122.709707,0,0,70311.41692
291,29,438.9099374,319814.9638,5004,0.400624054,1225753.318,9891.022113,421,1999,5767,1,0.745755984,1231,24,36,1.5,26,1.083333333,3948.41072,164.5171133,5686.463819,236.9359924,24,1,10540.81842
292,55,263.5633817,192078.0311,2085,0.74513973,689429.2876,5583.773476,421,1999,5767,1,0.745755984,1231,24,36,1.5,26,1.083333333,3948.41072,164.5171133,5686.463819,236.9359924,24,1,10540.81842
293,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25180.68387
294,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25180.68387
295,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,11309.13168
296,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,11309.13168
297,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,6252.523859
298,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,6252.523859
299,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22219.7297
300,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22219.7297
301,7,262.5163155,191247.5025,1946,0.796636099,674710.1782,5416.819276,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,14587.87321
302,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,14587.87321
303,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,642,1998,4819,1,0.405114712,1072,4,6,1.5,0,0,3631.193769,907.7984423,3631.193769,907.7984423,0,0,104406.0662
304,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,642,1998,4819,1,0.405114712,1072,4,6,1.5,0,0,3631.193769,907.7984423,3631.193769,907.7984423,0,0,104406.0662
305,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,42445.29647
306,8,345.1253328,251417.6042,2482,0.716145054,797344.1679,6413.56609,643,1998,5310,1,0.893158116,1299,0,0,0,0,0,0,0,0,0,0,0,42445.29647
307,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,904.1583237
308,5,324.6979532,236435.898,3934,0.438154508,1135973.971,9127.122905,644,2002,1301,2,1.612326804,1514,0,0,0,0,0,0,0,0,0,0,0,904.1583237
309,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40239.98668
310,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40239.98668
311,6,2619.679317,1908119.389,8851,0.553242281,2111424.772,17076.92428,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,682.4185226
312,9,1821.659871,1327504.223,9371,0.435849899,2534250.901,20279.9846,642,1998,4819,1,0.405114712,1072,0,0,0,0,0,0,0,0,0,0,0,682.4185226
313,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13742.02789
314,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13742.02789
315,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3937.253522
316,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,3937.253522
317,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121448.8512
318,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121448.8512
319,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01758407
320,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.01758407
321,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,80217.14567
322,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,80217.14567
323,50,1196.310144,870720.0839,4193,0.788895267,1237388.971,9913.748221,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24127.54926
324,1,13436.67062,9778858.848,14882,0.744882413,3915594.602,31326.04603,645,2002,14133,3,0.727673958,1226,0,0,0,0,0,0,0,0,0,0,0,24127.54926
325,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140572.9557
326,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140572.9557
327,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79287.08646
328,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79287.08646
329,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597.528766
330,52,1063.351767,773850.9732,6495,0.480125136,1589748.909,13032.21901,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597.528766
331,51,6121.127387,4454563.629,14033,0.533159301,3144729.401,26180.38476,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224039.8469
332,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224039.8469
333,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,614,1999,2219,8,-0.350669127,593,155,160,1.032258065,152,0.980645161,11959.81341,77.16008649,12374.37446,79.83467393,151,0.974193548,62547.93706
334,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,614,1999,2219,8,-0.350669127,593,155,160,1.032258065,152,0.980645161,11959.81341,77.16008649,12374.37446,79.83467393,151,0.974193548,62547.93706
335,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,35388.56119
336,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,35388.56119
337,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,236913.435
338,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,236913.435
339,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31264.62279
340,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31264.62279
341,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2511.62332
342,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2511.62332
343,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,614,1999,2219,8,-0.350669127,593,234,251,1.072649573,228,0.974358974,19326.89291,82.59355946,21196.66797,90.58405115,227,0.97008547,237657.1797
344,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,234,251,1.072649573,228,0.974358974,19326.89291,82.59355946,21196.66797,90.58405115,227,0.97008547,237657.1797
345,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,411,1993,3590,2,0.195854822,955,2,4,2,0,0,5206.499383,2603.249691,5206.499383,2603.249691,0,0,88954.43336
346,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,411,1993,3590,2,0.195854822,955,2,4,2,0,0,5206.499383,2603.249691,5206.499383,2603.249691,0,0,88954.43336
347,18,19319.88932,14089433.46,20744,0.641444659,5258359.131,42035.83734,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9993584
348,14,1877.429882,1368811.433,11196,0.37043657,2837619.597,22907.55005,621,1968,547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.9993584
349,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,2,2,1,2,1,373.5825095,186.7912547,373.5825095,186.7912547,2,1,158984.3562
350,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,2,2,1,2,1,373.5825095,186.7912547,373.5825095,186.7912547,2,1,158984.3562
351,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,5700.1138
352,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,5700.1138
353,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,45904.5939
354,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,45904.5939
355,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,25781.51946
356,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,25781.51946
357,17,720.0946571,525038.0554,3757,0.683689844,1121785.162,9018.968559,614,1999,2219,8,-0.350669127,593,79,84,1.063291139,77,0.974683544,5900.066926,74.68439147,6463.34524,81.81449671,77,0.974683544,67284.65538
358,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,79,84,1.063291139,77,0.974683544,5900.066926,74.68439147,6463.34524,81.81449671,77,0.974683544,67284.65538
359,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,161819.3119
360,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,161819.3119
361,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31102.15943
362,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,31102.15943
363,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,60787.68605
364,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,60787.68605
365,20,981.655774,715648.028,3888,0.771309029,1156150.853,9282.91377,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2284.147811
366,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,2284.147811
367,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,36,37,1.027777778,36,1,8899.72748,247.2146522,9077.607772,252.1557714,36,1,313489.3787
368,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,36,37,1.027777778,36,1,8899.72748,247.2146522,9077.607772,252.1557714,36,1,313489.3787
369,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,59602.11241
370,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,59602.11241
371,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,143097.6159
372,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,143097.6159
373,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,411,1993,3590,2,0.195854822,955,54,41,0.759259259,54,1,10181.62487,188.5486087,7932.832608,146.9043076,54,1,123908.8216
374,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,411,1993,3590,2,0.195854822,955,54,41,0.759259259,54,1,10181.62487,188.5486087,7932.832608,146.9043076,54,1,123908.8216
375,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,613,1953,4846,2,0.516157712,1132,18,22,1.222222222,20,1.111111111,3081.310856,171.1839365,3796.588381,210.9215767,18,1,36016.21224
376,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,613,1953,4846,2,0.516157712,1132,18,22,1.222222222,20,1.111111111,3081.310856,171.1839365,3796.588381,210.9215767,18,1,36016.21224
377,21,918.2403584,669399.0947,12370,0.234464876,3226846.121,25880.13927,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,13231.92307
378,16,1040.018658,758176.4436,8570,0.360171424,2140321.043,17407.23346,614,1999,2219,8,-0.350669127,593,0,0,0,0,0,0,0,0,0,0,0,13231.92307
379,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,411,1993,3590,2,0.195854822,955,5,6,1.2,5,1,803.795513,160.7591026,1017.364638,203.4729275,5,1,90130.8897
380,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,5,6,1.2,5,1,803.795513,160.7591026,1017.364638,203.4729275,5,1,90130.8897
381,22,1594.65504,1162537.336,5920,0.645634427,1647360.359,13249.9318,415,1993,7944,4,0.337470405,1033,4,8,2,4,1,750.5499857,187.6374964,1501.099971,375.2749929,4,1,7424.714334
382,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,415,1993,7944,4,0.337470405,1033,4,8,2,4,1,750.5499857,187.6374964,1501.099971,375.2749929,4,1,7424.714334
383,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,27507.04406
384,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,27507.04406
385,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14641.95145
386,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,14641.95145
387,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28164.26732
388,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,28164.26732
389,24,1069.494517,779472.4502,5004,0.625443403,1388088.832,11280.35951,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,89591.89584
390,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,89591.89584
391,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40363.81264
392,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,40363.81264
393,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10075.49635
394,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,10075.49635
395,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1928.770213
396,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,1928.770213
397,23,2074.080347,1511767.323,8654,0.503651948,2094586.494,17179.90026,415,1993,7944,4,0.337470405,1033,5,28,5.6,66,13.2,1404.921647,280.9843295,8005.10686,1601.021372,5,1,3045.650817
398,55,263.5633817,192078.0311,2085,0.74513973,689429.2876,5583.773476,415,1993,7944,4,0.337470405,1033,5,28,5.6,66,13.2,1404.921647,280.9843295,8005.10686,1601.021372,5,1,3045.650817
399,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206417.434
400,49,1616.925736,1177318.118,5368,0.716538184,1494671.543,11996.1116,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206417.434
401,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172541.9623
402,48,1321.004008,961710.0896,4233,0.821256367,1244192.722,9961.292258,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172541.9623
403,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492.746481
404,52,1063.351767,773850.9732,6495,0.480125136,1589748.909,13032.21901,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7492.746481
405,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148234.0235
406,44,2119.730612,1543494.604,6494,0.678180355,1686805.034,13478.31339,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148234.0235
407,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217890.9132
408,45,2852.728358,2077143.487,8556,0.597127957,2124382.519,17338.29115,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217890.9132
409,47,2256.925452,1642994.637,9482,0.47920689,2167501.946,18217.02359,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130867.8771
410,46,2629.508716,1914274.352,7915,0.619663767,2054293.93,16731.9175,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130867.8771
411,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,45475.43224
412,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,45475.43224
413,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3762.614487
414,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,3762.614487
415,27,1082.971687,789147.0621,5258,0.598912424,1441740.29,11600.7257,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,182411.6257
416,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,182411.6257
417,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,1,1,1,0,0,203.782808,203.782808,203.782808,203.782808,0,0,72503.35729
418,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,1,1,1,0,0,203.782808,203.782808,203.782808,203.782808,0,0,72503.35729
419,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,421,1999,5767,1,0.745755984,1231,2,2,1,0,0,459.0535737,229.5267868,459.0535737,229.5267868,0,0,28631.86287
420,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,421,1999,5767,1,0.745755984,1231,2,2,1,0,0,459.0535737,229.5267868,459.0535737,229.5267868,0,0,28631.86287
421,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,81857.51633
422,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,81857.51633
423,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,213854.8581
424,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,213854.8581
425,28,2163.767761,1576533.235,7559,0.588833015,1977804.873,15894.71359,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,203873.3815
426,26,227.3945669,165709.5092,2439,0.591652695,747336.9985,6054.913492,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,203873.3815
427,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,12755.78508
428,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,234,1998,3015,2,0.396156874,1066,0,0,0,0,0,0,0,0,0,0,0,12755.78508
429,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,21749.8891
430,40,1329.7427,968518.8169,5475,0.63719864,1456751.973,11902.491,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,21749.8891
431,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.421506
432,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4575.421506
433,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,16,16,1,0,0,5099.731278,318.7332049,5099.731278,318.7332049,0,0,54858.20716
434,37,1203.12688,876426.8626,5224,0.635271839,1396693.05,11361.70149,411,1993,3590,2,0.195854822,955,16,16,1,0,0,5099.731278,318.7332049,5099.731278,318.7332049,0,0,54858.20716
435,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,136046.1813
436,36,398.9010593,290613.7486,2677,0.713862616,821101.3545,6625.335101,411,1993,3590,2,0.195854822,955,0,0,0,0,0,0,0,0,0,0,0,136046.1813
437,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,223,1970,2535,6,0.345994213,1039,2,2,1,2,1,331.9076791,165.9538396,331.9076791,165.9538396,2,1,836.7952103
438,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,223,1970,2535,6,0.345994213,1039,2,2,1,2,1,331.9076791,165.9538396,331.9076791,165.9538396,2,1,836.7952103
439,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,234,1998,3015,2,0.396156874,1066,172,391,2.273255814,168,0.976744186,17509.54847,101.7997004,40278.09338,234.1749615,166,0.965116279,142789.0436
440,39,289.473357,210870.1471,2800,0.581372455,881998.5231,7052.806577,234,1998,3015,2,0.396156874,1066,172,391,2.273255814,168,0.976744186,17509.54847,101.7997004,40278.09338,234.1749615,166,0.965116279,142789.0436
441,34,663.5243834,483403.7271,3988,0.618023202,1106679.661,8984.084157,314,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19931132
