SiteNum,Spname,LocalRisk,statusredBook,TEX,Spnameindex,distribution,local,endemic,red,invader
48,צבוע מפוספס,EN (D),סכנת הכחדה,mammals,21,דרום פליארקטי,1,0,1,0
49,צבוע מפוספס,EN (D),סכנת הכחדה,mammals,21,דרום פליארקטי,1,0,1,0
51,צבוע מפוספס,EN (D),סכנת הכחדה,mammals,21,דרום פליארקטי,1,0,1,0
52,צבוע מפוספס,EN (D),סכנת הכחדה,mammals,21,דרום פליארקטי,1,0,1,0
1,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
2,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
3,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
4,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
5,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
6,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
7,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
8,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
9,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
10,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
11,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
12,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
13,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
14,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
15,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
16,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
17,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
18,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
19,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
20,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
21,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
22,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
23,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
24,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
25,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
26,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
27,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
28,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
29,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
31,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
33,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
34,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
35,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
36,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
37,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
40,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
41,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
42,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
43,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
44,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
45,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
46,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
47,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
48,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
49,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
50,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
51,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
52,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
53,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
54,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
56,אנפית בקר,LC,לא בסיכון,poultry,22,0,1,0,0,0
9,אנפת לילה,LC,לא בסיכון,poultry,23,0,0,0,0,0
37,אנפת לילה,LC,לא בסיכון,poultry,23,0,0,0,0,0
40,אנפת לילה,LC,לא בסיכון,poultry,23,0,0,0,0,0
1,ארבע-קו מובהק,LC,לא בסיכון,reptiles,24,"צפון אפריקה ובמערב אסיה , מצפון הודו ",1,0,0,0
37,ארבע-קו מובהק,LC,לא בסיכון,reptiles,24,"צפון אפריקה ובמערב אסיה , מצפון הודו ",1,0,0,0
44,ארבע-קו מובהק,LC,לא בסיכון,reptiles,24,"צפון אפריקה ובמערב אסיה , מצפון הודו ",1,0,0,0
47,ארבע-קו מובהק,LC,לא בסיכון,reptiles,24,"צפון אפריקה ובמערב אסיה , מצפון הודו ",1,0,0,0
1,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
2,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
6,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
10,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
14,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
16,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
17,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
18,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
19,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
20,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
21,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
22,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
23,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
24,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
27,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
28,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
37,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
40,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
41,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
43,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
45,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
46,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
47,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
48,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
49,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
51,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
52,ארנבת מצויה,LC,לא בסיכון,mammals,25,אפרו- טרופי + פליארקטי ,1,0,0,0
1,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
2,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
3,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
4,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
5,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
6,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
7,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
8,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
9,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
10,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
11,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
12,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
13,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
14,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
15,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
16,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
17,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
18,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
19,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
21,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
22,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
23,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
24,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
25,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
26,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
27,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
28,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
29,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
30,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
31,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
32,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
33,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
34,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
35,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
36,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
37,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
38,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
39,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
40,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
41,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
42,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
43,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
44,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
45,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
46,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
47,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
48,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
49,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
50,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
51,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
52,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
53,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
54,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
55,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
56,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
57,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
58,בולבול צהוב שת,LC,לא בסיכון,poultry,26,0,1,0,0,0
1,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
2,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
3,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
4,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
5,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
6,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
7,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
8,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
9,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
10,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
11,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
12,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
13,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
14,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
15,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
16,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
17,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
18,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
19,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
20,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
21,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
22,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
23,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
24,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
25,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
26,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
27,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
28,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
29,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
30,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
31,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
32,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
33,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
34,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
35,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
36,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
37,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
38,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
39,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
40,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
41,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
42,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
43,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
44,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
45,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
46,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
47,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
48,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
49,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
50,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
51,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
52,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
53,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
54,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
55,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
56,בז מצוי,LC,לא בסיכון,poultry,27,0,1,0,0,0
1,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
2,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
6,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
7,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
9,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
10,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
11,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
12,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
13,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
14,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
15,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
16,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
18,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
19,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
20,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
21,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
22,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
23,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
24,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
25,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
26,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
27,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
28,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
31,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
32,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
37,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
39,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
40,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
41,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
42,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
43,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
44,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
45,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
46,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
47,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
48,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
49,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
50,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
51,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
52,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
53,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
54,גבתון גנים,LC,לא בסיכון,poultry,28,0,0,0,0,0
1,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
2,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
6,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
9,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
11,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
16,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
18,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
19,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
20,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
21,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
22,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
23,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
24,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
26,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
27,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
28,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
37,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
40,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
42,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
43,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
44,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
45,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
46,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
47,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
49,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
51,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
52,גבתון עפרוני,LC,לא בסיכון,poultry,29,0,0,0,0,0
40,גירית מצויה,LC,לא בסיכון,mammals,30,אפרו- טרופי + פליארקטי ,1,0,0,0
1,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
2,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
6,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
7,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
9,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
10,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
11,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
13,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
14,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
16,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
17,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
18,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
19,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
20,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
21,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
22,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
23,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
24,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
26,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
27,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
28,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
32,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
37,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
39,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
40,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
41,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
42,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
43,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
44,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
45,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
46,דרבן,LC,לא בסיכון,mammals,31,אוריינטלי מערבי,1,0,0,0
